MONTHS_SINCE_ORIGIN,DONOR_AGE,PCT_OWNER_OCCUPIED,PCT_MALE_MILITARY,PCT_WWII_VETERANS,RECENT_STAR_STATUS,FREQUENCY_STATUS_97NK,RECENT_CARD_RESPONSE_COUNT,LIFETIME_AVG_GIFT_AMT,CARD_PROM_12,FILE_CARD_GIFT,PER_CAPTITA_INCOME,MONTHS_BTW_GIFT,IN_HOUSE_0,IN_HOUSE_1,URBANICITY_?,URBANICITY_C,URBANICITY_R,URBANICITY_S,URBANICITY_T,URBANICITY_U,HOME_OWNER_H,HOME_OWNER_U,DONOR_GENDER_F,DONOR_GENDER_M,DONOR_GENDER_U,PEP_STAR_0,PEP_STAR_1,RECENCY_STATUS_96NK_A,RECENCY_STATUS_96NK_E,RECENCY_STATUS_96NK_F,RECENCY_STATUS_96NK_L,RECENCY_STATUS_96NK_N,RECENCY_STATUS_96NK_S,SES_1.0,SES_2.0,SES_3.0,SES_4.0
89,41.0,94,0,10,5,1,0,16.14,5,5,23678.0,55,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
41,53.0,28,1,47,0,1,2,15.0,4,2,17546.0,11,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
41,0.0,21,0,17,0,1,3,9.75,6,4,5545.0,16,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
65,70.0,89,0,38,0,3,3,7.29,6,5,19352.0,42,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
89,0.0,89,1,14,1,4,6,8.94,6,10,21372.0,71,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
137,73.0,42,0,51,1,3,1,4.78,2,14,10560.0,107,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
41,0.0,92,0,41,0,1,2,18.33,6,3,19819.0,16,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
17,79.0,54,0,23,0,1,1,25.0,4,1,15267.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
29,37.0,87,2,18,0,2,3,16.67,6,3,9789.0,13,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
65,0.0,52,0,42,0,4,3,6.25,2,10,7498.0,47,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
53,75.0,97,0,0,0,1,2,10.6,5,4,23792.0,26,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
29,0.0,24,0,19,0,1,0,12.5,4,0,12706.0,14,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
17,31.0,93,1,34,0,3,2,6.33,5,2,17435.0,5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
137,0.0,77,1,21,1,3,3,5.46,6,14,13495.0,122,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
65,76.0,66,5,23,0,3,2,8.5,6,5,18074.0,38,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
137,72.0,68,0,69,0,1,1,19.33,7,8,29305.0,120,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
137,75.0,57,0,53,0,3,2,8.11,4,9,12781.0,114,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
41,0.0,41,0,51,1,4,4,9.5,6,5,18492.0,26,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
65,52.0,59,0,35,0,2,0,10.4,6,1,13789.0,40,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
137,70.0,38,0,56,9,1,2,7.17,4,17,5020.0,113,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
41,0.0,89,0,49,1,4,5,5.27,6,7,26467.0,24,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
77,82.0,75,0,62,0,1,0,12.33,5,2,47363.0,55,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
41,0.0,77,0,62,0,3,3,13.33,6,4,55164.0,28,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
65,43.0,94,0,9,0,1,1,9.0,4,1,26109.0,38,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
17,0.0,59,0,20,0,2,2,13.0,6,2,10196.0,13,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29,0.0,7,0,23,0,2,2,13.33,6,2,29436.0,9,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
17,0.0,84,0,68,0,1,1,15.0,4,1,44774.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
65,50.0,94,0,17,14,2,0,9.63,6,4,21369.0,42,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
41,0.0,83,0,46,1,3,2,8.56,2,6,32841.0,27,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
89,64.0,84,0,32,0,1,0,22.0,4,1,9817.0,54,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
137,50.0,69,4,19,1,4,3,6.25,5,14,14992.0,100,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
125,65.0,74,0,40,5,1,1,8.54,6,7,9484.0,101,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
41,40.0,84,1,20,0,1,2,17.75,6,2,19350.0,19,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
65,80.0,41,0,19,0,1,1,8.25,4,3,13186.0,45,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
65,66.0,26,0,21,0,2,1,9.43,7,5,13837.0,52,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
41,35.0,13,0,27,1,4,4,5.22,4,5,6615.0,23,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
41,75.0,77,0,19,5,1,1,12.5,5,1,19228.0,14,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
77,67.0,70,0,24,0,2,2,10.0,6,5,15462.0,59,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
137,85.0,77,1,32,1,2,0,5.08,5,5,11186.0,104,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
17,69.0,34,0,28,0,1,1,20.0,4,1,11859.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
29,74.0,94,0,34,0,2,2,18.0,6,2,42236.0,7,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
65,46.0,89,0,31,0,1,0,12.0,6,3,21265.0,32,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
89,50.0,88,0,0,0,1,0,15.75,4,3,16561.0,84,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
41,83.0,64,0,41,0,1,2,21.67,6,3,12321.0,23,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
125,87.0,76,0,46,0,1,0,13.14,6,9,11449.0,104,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
53,0.0,54,1,12,0,1,2,9.5,5,4,35491.0,28,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
89,83.0,50,0,43,0,2,4,14.09,6,8,14497.0,61,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
137,0.0,71,0,43,1,2,1,7.91,6,13,16257.0,109,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
17,0.0,36,0,50,0,1,1,20.0,4,1,8135.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
77,39.0,47,0,34,0,1,0,12.93,5,6,8541.0,48,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
41,0.0,78,7,36,0,4,4,6.13,6,4,8729.0,21,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
113,37.0,84,0,0,0,1,1,11.67,4,5,13293.0,87,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
29,39.0,75,0,26,0,3,1,8.0,5,1,13864.0,8,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
29,57.0,82,0,42,0,4,6,8.69,11,8,13579.0,26,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
65,63.0,82,0,35,1,4,8,9.37,6,11,10702.0,36,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
113,85.0,59,0,49,1,4,5,5.0,6,8,10793.0,85,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
29,0.0,74,0,58,0,1,0,15.0,3,0,11971.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
137,87.0,60,0,38,0,3,3,4.53,2,11,13966.0,71,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
53,66.0,40,0,28,0,1,1,11.0,6,2,12925.0,29,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
17,0.0,73,0,0,0,1,0,15.0,4,0,12666.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
89,41.0,0,64,12,0,2,1,9.5,6,4,13525.924896962295,63,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
17,67.0,89,0,83,0,1,1,20.0,4,1,48809.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
41,0.0,88,0,39,0,3,1,10.8,6,2,10216.0,23,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
41,79.0,39,3,46,0,3,2,8.17,6,2,14789.0,19,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
77,59.0,82,0,63,0,4,2,7.88,5,4,11632.0,53,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
29,69.0,70,0,36,0,1,1,13.0,2,1,11325.0,14,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
89,39.0,93,0,41,3,1,2,12.33,6,5,17759.0,62,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
101,73.0,76,0,36,1,4,5,3.78,6,12,9654.0,87,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
89,70.0,86,3,3,0,3,1,9.5,8,2,22027.0,76,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
137,45.0,42,0,52,0,1,0,9.55,5,8,13221.0,91,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
53,0.0,98,11,6,0,2,1,15.83,6,3,20403.0,37,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
89,73.0,86,0,18,1,3,2,8.31,4,8,17653.0,64,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
89,0.0,78,0,23,0,1,1,12.0,5,3,8548.0,64,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
29,52.0,91,1,35,0,2,3,26.67,6,3,22689.0,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
137,0.0,75,0,60,1,4,6,2.45,6,20,8250.0,109,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
89,62.0,69,0,40,0,2,2,25.0,10,4,17332.0,72,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
65,49.0,22,0,52,0,3,2,9.78,6,2,9090.0,38,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
65,32.0,16,1,16,0,1,1,8.8,6,3,22331.0,39,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
137,69.0,77,0,44,0,1,1,12.22,4,7,10327.0,102,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
53,49.0,79,1,34,0,2,0,10.2,6,0,11655.0,36,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
125,80.0,62,0,50,1,4,6,4.82,6,20,15767.0,107,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
89,59.0,76,6,21,0,4,5,4.27,6,7,10930.0,65,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
53,0.0,4,1,22,0,1,0,15.0,4,2,11264.0,48,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
101,37.0,49,0,36,1,2,3,16.76,9,8,15407.0,98,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
137,0.0,80,0,25,0,1,1,14.67,5,7,10439.0,111,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
125,0.0,15,0,39,0,1,0,16.29,6,6,10031.0,103,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
125,87.0,99,0,53,1,4,4,3.14,4,10,20060.0,108,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
137,82.0,98,0,0,18,1,1,8.53,6,10,69768.0,108,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
137,68.0,65,0,12,1,2,2,8.79,6,11,7802.0,108,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
29,0.0,38,13,8,0,1,1,18.0,5,1,13000.0,13,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
89,42.0,39,1,34,5,1,2,16.3,6,5,10733.0,66,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
113,0.0,64,1,83,1,3,4,7.91,6,14,14383.0,88,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
17,0.0,35,0,0,0,1,1,20.0,4,1,14303.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
53,0.0,86,0,37,0,2,2,10.0,5,3,13358.0,38,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
137,59.0,64,5,60,1,2,2,8.14,6,10,18934.0,86,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
41,47.0,52,3,15,0,1,1,11.5,4,2,8508.0,27,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
17,0.0,0,0,18,0,1,1,23.0,5,1,12441.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
65,43.0,61,0,38,0,1,0,10.6,5,4,10901.0,40,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
89,83.0,76,0,37,1,3,3,5.45,5,6,13111.0,76,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
29,65.0,59,0,43,0,1,1,22.5,6,1,14056.0,14,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
77,0.0,36,0,29,0,1,2,30.0,7,3,17769.0,72,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
17,65.0,89,1,53,0,1,0,20.0,5,0,22198.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
17,51.0,82,5,27,0,1,1,20.0,5,1,14601.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
125,86.0,91,0,66,1,3,3,3.96,4,12,15628.0,110,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
41,65.0,83,0,25,0,2,1,12.25,6,2,15547.0,25,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
89,75.0,65,0,31,0,3,2,15.0,4,4,22102.0,70,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
41,0.0,71,3,52,0,4,5,9.0,6,5,15563.0,31,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
41,60.0,11,0,61,0,1,1,16.0,4,1,18812.0,16,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
53,0.0,84,0,77,1,4,2,4.6,6,4,18858.0,34,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
137,0.0,68,0,35,1,3,1,9.43,6,10,15693.0,106,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
137,0.0,66,0,15,1,2,1,14.16,6,7,15375.0,92,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
41,37.0,91,4,23,0,1,2,16.67,6,3,16749.0,24,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
17,59.0,82,0,54,0,2,1,14.5,5,1,19561.0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
113,67.0,75,0,30,12,1,2,9.62,6,10,12513.0,84,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
137,78.0,96,0,94,1,4,6,3.36,6,17,10083.0,115,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
89,82.0,94,0,81,0,1,1,21.0,6,4,20460.0,65,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
29,0.0,93,0,33,0,4,4,6.86,6,4,16432.0,14,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
41,37.0,52,0,7,0,1,1,15.0,4,1,18502.0,9,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
89,40.0,82,0,32,0,3,2,10.63,6,5,24766.0,71,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
65,58.0,24,0,20,1,2,3,6.62,6,6,11607.0,39,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
29,0.0,0,1,43,0,1,1,18.5,5,1,23174.155051844707,14,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
101,53.0,83,0,24,0,1,0,7.4,4,2,11754.0,65,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
41,40.0,90,0,25,0,3,3,13.0,6,4,7226.0,28,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
89,43.0,77,0,38,10,1,3,8.48,5,11,9638.0,66,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
89,58.0,75,0,48,0,1,1,12.0,4,2,7285.0,70,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
125,84.0,82,9,19,1,2,1,8.14,6,9,10002.0,114,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
89,74.0,88,0,63,0,1,1,12.33,4,4,8194.0,62,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
41,58.0,90,0,28,0,3,3,5.6,6,4,14253.0,29,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
113,37.0,95,0,29,0,1,1,30.71,6,3,9770.0,87,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
113,33.0,74,0,18,0,3,0,4.94,6,4,8051.0,86,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
137,57.0,89,3,54,1,2,2,9.45,6,10,15634.0,106,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
29,35.0,82,1,37,0,4,4,4.43,6,4,18318.0,14,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
65,65.0,93,0,64,1,4,2,8.22,6,4,18005.0,49,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
113,0.0,90,0,59,1,4,4,5.0,6,12,10185.0,89,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
137,35.0,78,0,37,0,1,1,8.43,5,9,12656.0,119,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
137,77.0,89,0,53,4,1,5,19.4,11,13,13780.0,95,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
89,0.0,88,0,19,1,4,3,10.33,2,13,15898.0,63,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
77,45.0,83,12,9,0,1,0,17.43,6,3,11820.0,56,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
65,76.0,93,0,89,0,2,1,15.29,8,3,21461.0,41,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
89,45.0,67,1,29,1,4,5,3.86,6,12,11260.0,62,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
137,39.0,93,0,19,1,4,3,7.25,8,17,10899.0,108,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
125,52.0,66,0,18,1,4,3,4.0,6,10,11139.0,108,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
77,67.0,76,0,29,0,1,0,9.33,5,1,13227.0,50,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
17,61.0,74,0,43,0,1,1,30.0,5,1,13663.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
29,53.0,68,0,44,0,4,4,11.67,6,4,11833.0,15,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
89,62.0,89,0,33,0,1,2,10.5,6,4,20668.0,60,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
137,0.0,57,0,0,0,4,5,5.5,5,12,8650.0,106,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
125,0.0,14,0,0,1,4,4,3.93,6,15,10730.0,107,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
17,65.0,76,0,47,0,1,1,20.0,5,1,26716.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
77,70.0,38,0,0,1,2,3,12.1,6,9,9402.0,56,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
29,0.0,75,1,25,0,1,0,12.5,4,0,13623.0,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29,0.0,89,2,51,0,1,2,10.33,5,2,16178.0,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
29,0.0,35,0,12,0,2,3,15.0,6,3,12887.0,10,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
65,0.0,90,1,38,5,1,0,11.1,2,4,15203.0,47,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
77,50.0,29,3,10,1,2,1,18.0,6,8,11732.0,57,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
65,49.0,47,0,0,0,4,3,4.56,6,4,7179.0,35,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
29,0.0,55,0,54,0,1,2,16.5,4,2,46964.0,12,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
137,47.0,39,1,7,0,1,0,9.2,5,13,14674.0,107,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
113,81.0,84,0,48,1,3,1,14.74,6,13,10942.0,96,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
41,0.0,25,0,26,0,3,1,7.0,5,2,15000.0,23,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
53,50.0,79,0,28,3,1,2,12.27,6,3,11463.0,34,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
65,51.0,81,0,27,0,3,3,10.4,11,6,18143.0,40,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
