MONTHS_SINCE_ORIGIN,DONOR_AGE,PCT_OWNER_OCCUPIED,PCT_WWII_VETERANS,FREQUENCY_STATUS_97NK,RECENT_CARD_RESPONSE_COUNT,LIFETIME_AVG_GIFT_AMT,CARD_PROM_12,FILE_CARD_GIFT,PER_CAPTITA_INCOME,MONTHS_BTW_GIFT,IN_HOUSE_0,IN_HOUSE_1,URBANICITY_?,URBANICITY_C,URBANICITY_R,URBANICITY_S,URBANICITY_T,URBANICITY_U,HOME_OWNER_H,HOME_OWNER_U,DONOR_GENDER_F,DONOR_GENDER_M,DONOR_GENDER_U,PEP_STAR_0,PEP_STAR_1,SES_1.0,SES_2.0,SES_3.0,SES_4.0
41,6.0,77,50,2,1,10.0,5,1,26951.0,28,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
77,38.0,94,19,1,1,10.6,3,2,14182.0,52,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
137,0.0,79,41,2,1,5.5,5,14,10048.0,112,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
53,62.0,89,6,3,2,7.0,6,3,11929.0,47,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
41,79.0,90,47,3,1,9.25,6,2,10149.0,22,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
125,47.0,54,26,1,1,8.71,6,5,15599.0,98,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
29,32.0,97,21,1,1,25.0,4,1,18415.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
89,71.0,71,58,4,3,6.33,6,7,12768.0,72,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
29,0.0,84,35,2,0,15.0,5,0,15483.0,8,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
29,37.0,95,14,1,1,10.0,5,1,24493.0,9,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
29,0.0,69,42,1,2,22.5,6,2,11073.0,15,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
137,17.0,79,29,4,3,3.38,6,15,10405.0,112,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
101,70.0,67,26,1,1,12.63,5,5,10484.0,85,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
29,65.0,59,0,3,1,11.25,6,1,9966.0,38,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
89,43.0,75,28,1,0,13.67,5,2,12477.0,55,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
29,48.0,81,16,1,2,10.0,4,2,31850.0,9,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
53,38.0,63,19,2,1,9.29,6,2,7557.0,30,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
17,56.0,54,34,1,1,25.0,5,1,28734.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
29,0.0,63,41,1,0,10.75,5,0,8357.0,5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
65,77.0,74,49,1,1,12.13,7,2,20164.0,53,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
41,0.0,82,20,4,3,4.64,6,5,11751.0,27,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
29,71.0,83,32,2,3,21.67,6,3,11702.0,12,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
137,75.0,61,5,3,4,9.37,4,17,17295.0,110,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
17,0.0,74,67,1,1,25.0,5,1,14602.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
89,79.0,92,27,1,0,12.0,6,2,20187.0,72,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
17,0.0,71,26,1,0,15.0,4,0,10282.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
17,0.0,78,38,1,0,15.0,4,0,7759.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
113,57.0,82,43,1,1,8.33,5,4,13532.0,92,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
137,78.0,94,84,1,2,20.33,5,7,11528.0,76,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
137,71.0,77,21,2,1,6.43,6,13,16571.0,94,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
137,57.0,85,14,1,0,8.5,5,6,16236.0,96,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
65,0.0,52,17,1,2,12.33,4,3,13986.0,40,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
137,60.0,85,37,2,2,9.83,5,21,10290.0,114,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
137,83.0,54,50,3,3,5.08,3,13,10219.0,115,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
137,80.0,89,50,2,4,8.0,6,17,17338.0,111,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
89,74.0,88,0,1,2,11.86,6,5,26731.0,57,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
89,57.0,73,52,4,2,8.85,6,9,13046.0,73,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
89,0.0,95,55,1,2,7.11,5,8,15448.0,70,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
65,0.0,84,44,1,0,11.67,4,0,7333.0,38,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
77,48.0,64,31,1,1,14.5,6,4,8405.0,55,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
77,72.0,85,42,1,1,9.25,3,4,8707.0,52,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
113,48.0,96,19,2,3,10.4,6,9,38756.0,89,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
17,50.0,93,9,1,1,25.0,5,1,15969.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
137,58.0,84,38,1,1,9.91,4,7,13339.0,84,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
77,41.0,74,23,2,2,9.88,6,6,20314.0,61,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
41,0.0,83,38,3,3,10.29,1,6,18693.0,27,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
65,0.0,70,13,1,1,9.5,4,2,16965.0,41,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
41,0.0,75,32,4,4,6.25,6,5,9718.0,19,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
17,0.0,90,45,1,0,20.0,4,0,33464.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
29,0.0,88,49,2,2,8.0,5,2,9770.0,11,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
41,62.0,82,47,3,3,6.43,6,4,15009.0,28,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
113,17.0,76,51,2,0,6.21,9,8,21103.0,100,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
113,78.0,55,48,1,0,23.94,6,6,6591.0,85,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
29,59.0,88,21,2,2,20.25,6,2,15286.0,16,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
41,72.0,12,54,2,2,19.4,6,3,25979.0,27,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
77,67.0,68,32,1,0,19.25,6,2,13213.0,56,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
17,31.0,48,29,1,1,23.0,5,1,11607.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
113,29.0,79,30,1,0,9.11,5,8,5470.0,97,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
65,37.0,69,20,1,0,9.0,6,2,6858.0,39,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
17,52.0,59,46,1,1,23.0,5,1,11567.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
29,0.0,51,0,1,1,15.0,5,1,11235.0,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
53,39.0,78,14,1,1,12.75,6,2,11716.0,35,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
17,68.0,70,27,1,0,20.0,5,0,15011.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
137,54.0,50,24,1,1,11.33,5,6,16480.0,103,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
89,68.0,75,39,2,4,24.22,5,7,9366.0,72,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
125,0.0,0,0,3,4,5.22,5,17,7718.0,107,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
65,0.0,74,27,1,1,9.5,5,3,11156.0,38,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
41,25.0,79,26,1,2,13.0,3,2,17530.0,11,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
53,75.0,59,25,1,1,12.29,5,3,11296.0,26,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
125,0.0,79,35,1,1,13.9,7,9,10895.0,104,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
41,70.0,90,34,2,2,11.0,6,3,27519.0,24,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
77,65.0,93,58,3,2,7.75,6,5,25578.0,59,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
101,58.0,98,57,3,4,17.5,6,9,55928.0,76,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
101,0.0,60,24,2,5,12.42,12,13,23173.0,88,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
137,82.0,90,75,3,4,4.44,5,13,21501.0,113,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
53,0.0,54,53,4,4,8.33,6,7,19149.0,33,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
29,77.0,76,37,1,1,10.0,4,1,9216.0,15,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
41,32.0,65,33,4,5,12.44,6,6,20823.0,21,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
137,75.0,70,6,1,2,6.18,5,15,23373.0,113,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
77,59.0,73,54,1,1,13.0,6,3,10499.0,51,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
29,83.0,87,35,1,1,12.0,4,1,21408.0,10,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
65,45.0,92,35,1,0,11.25,6,1,19634.0,34,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
137,79.0,98,45,3,4,5.8,3,14,41252.0,114,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
65,37.0,82,44,2,2,10.43,6,4,10127.0,39,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
77,0.0,65,34,2,0,13.57,6,3,9924.0,51,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
125,67.0,91,14,1,2,17.0,4,10,21653.0,108,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
29,73.0,74,20,4,3,4.5,7,3,10403.0,24,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
65,77.0,89,70,2,2,17.86,6,5,21586.0,59,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
89,59.0,68,54,1,1,11.57,6,3,10617.0,72,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
17,0.0,75,42,4,1,16.25,3,1,10053.0,5,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
53,35.0,80,0,4,3,7.09,6,6,16695.0,36,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
29,81.0,85,31,1,1,25.0,6,1,10129.0,12,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
41,45.0,80,17,4,3,8.22,6,5,13469.0,21,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
41,61.0,45,16,1,0,8.25,6,1,13190.0,25,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
65,0.0,83,30,2,1,11.67,6,2,9443.0,40,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
65,61.0,18,42,3,2,7.5,6,3,11145.0,46,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
65,0.0,94,62,3,3,7.63,2,7,13439.0,37,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
125,86.0,97,13,4,6,3.11,6,16,16525.0,108,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
65,0.0,83,21,2,0,14.75,6,1,11748.0,38,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
29,63.0,75,14,3,5,7.5,6,5,20470.0,16,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
29,73.0,43,31,2,1,12.67,5,1,15797.0,14,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
65,43.0,61,5,2,2,10.09,6,3,12907.0,29,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
89,0.0,88,51,4,2,6.65,6,8,8536.0,63,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
101,79.0,85,25,1,0,8.75,6,5,16227.0,72,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
29,0.0,35,59,4,4,7.88,6,4,19258.0,14,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
89,32.0,97,76,1,1,9.67,5,7,15114.0,61,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
29,0.0,14,8,1,1,11.32,5,1,20595.0,11,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
89,47.0,44,19,2,3,5.57,7,9,7968.0,72,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
137,55.0,96,9,1,0,7.43,5,10,25797.0,103,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
137,47.0,92,15,3,0,4.7,5,10,19210.0,117,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
137,50.0,84,28,3,5,9.69,6,18,12238.0,113,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
77,0.0,67,36,2,1,8.0,6,3,8875.0,45,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
17,43.0,86,3,1,0,25.0,5,0,16163.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
29,77.0,91,26,1,2,21.0,6,2,20811.0,6,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
29,49.0,74,38,3,3,8.33,5,3,17051.0,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
137,0.0,77,35,3,6,8.61,6,22,9751.0,108,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
29,31.0,90,24,3,3,10.0,4,4,15767.0,15,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
137,0.0,4,35,3,4,5.94,5,16,5572.0,106,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
113,45.0,65,52,1,0,9.67,4,3,5443.0,85,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
17,31.0,74,22,1,1,15.0,4,1,12950.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
125,77.0,89,53,1,3,6.22,6,11,11979.0,102,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
41,29.0,89,37,4,6,12.06,6,8,17383.0,29,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
101,78.0,43,42,4,3,8.41,5,10,9748.0,76,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
113,53.0,86,26,1,1,14.29,6,4,21944.0,80,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
137,0.0,79,25,2,0,4.58,5,5,14953.0,107,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
29,0.0,56,43,3,1,35.2,6,1,12285.0,15,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
41,81.0,79,28,4,3,6.0,6,4,14517.0,24,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
89,47.0,90,30,1,0,10.0,5,2,15789.0,62,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
137,60.0,83,34,1,1,10.89,6,5,12608.0,108,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
101,69.0,45,44,4,5,11.94,6,10,16728.0,74,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
77,68.0,87,28,1,0,10.53,5,6,13763.0,42,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
29,37.0,84,31,1,1,9.33,5,1,24856.0,7,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
113,0.0,48,32,4,1,9.43,6,7,22562.0,82,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
65,0.0,0,0,2,4,13.13,6,6,7718.0,42,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
89,41.0,67,0,4,3,7.8,6,6,9871.0,69,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
41,48.0,68,19,1,1,14.0,5,2,15816.0,24,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
101,77.0,85,18,2,5,12.0,6,9,19061.0,76,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
113,0.0,20,14,2,1,8.31,5,9,13753.0,95,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
101,69.0,44,16,1,0,10.2,4,3,14670.0,83,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
65,37.0,45,20,1,0,17.0,6,1,10612.0,32,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
89,0.0,32,23,1,1,24.17,6,5,16018.0,65,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
113,84.0,46,37,1,4,5.48,6,19,16726.0,89,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
101,77.0,78,17,3,2,9.0,6,6,13037.0,76,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
113,40.0,56,55,3,1,7.89,8,3,15301.0,97,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
125,0.0,84,22,1,0,16.67,6,2,19641.0,100,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
65,0.0,81,42,3,1,11.71,6,3,13230.0,42,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
65,51.0,24,50,1,0,9.8,5,2,48402.0,45,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
125,0.0,69,37,2,2,10.8,6,11,13500.0,98,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
89,0.0,92,76,1,3,18.75,4,8,25838.0,65,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
29,0.0,61,56,2,2,7.5,6,2,9488.0,11,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
41,0.0,55,17,3,2,10.75,6,2,13218.0,15,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
53,0.0,94,52,1,1,9.0,3,2,12559.0,38,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
137,69.0,59,24,2,2,3.86,6,16,14606.0,98,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
89,58.0,62,43,4,4,5.5,6,7,7461.0,62,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
53,0.0,68,19,1,1,13.5,6,3,20947.0,34,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0
29,69.0,62,25,3,3,8.0,6,3,11266.0,8,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
41,43.0,65,38,1,1,9.67,4,2,24770.0,20,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
77,79.0,71,25,2,1,15.0,5,2,9665.0,61,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
65,49.0,80,45,1,1,11.0,4,2,9181.0,44,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
101,52.0,83,27,1,2,11.7,6,6,10788.0,69,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
101,47.0,91,33,1,1,7.89,5,6,35425.0,65,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
77,0.0,42,19,1,2,25.0,6,5,14556.0,43,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
41,33.0,80,38,1,0,10.33,4,1,8703.0,22,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
137,75.0,44,20,4,6,14.3,11,15,29761.0,121,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
101,76.0,53,25,1,1,16.55,6,7,17507.0,69,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
29,81.0,90,20,1,1,100.0,6,1,20692.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
113,65.0,95,14,2,1,6.07,5,6,15903.0,98,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
137,46.0,81,35,1,1,10.92,6,8,31162.0,110,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
113,0.0,81,48,2,1,10.75,6,7,13212.0,87,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
113,49.0,84,23,3,2,5.82,6,10,14356.0,87,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
41,35.0,86,20,2,0,16.67,6,1,15140.0,22,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
125,37.0,57,31,1,0,14.0,6,5,8358.0,108,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
65,0.0,77,39,1,2,8.75,6,4,9813.0,48,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
41,45.0,28,24,4,3,7.38,6,4,19039.0,29,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
77,0.0,65,34,1,3,13.13,6,5,20800.0,48,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
29,0.0,85,29,2,3,12.0,6,3,10850.0,7,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
17,0.0,74,35,3,1,11.67,5,1,12513.0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
29,59.0,81,54,1,2,10.0,4,2,13312.0,5,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
77,77.0,90,26,3,5,5.76,6,10,15718.0,51,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
77,63.0,36,58,2,2,13.3,4,6,22420.0,58,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
89,45.0,77,29,1,1,13.25,11,5,14928.0,75,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
125,77.0,34,25,4,7,4.25,6,15,17885.0,108,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
29,0.0,56,22,1,1,30.0,5,1,11046.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
101,0.0,72,47,1,0,7.6,4,6,12226.0,75,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
29,47.0,39,0,1,1,15.0,3,1,15750.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
53,0.0,82,39,4,3,6.0,6,4,10569.0,33,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
137,74.0,60,26,1,1,4.27,3,11,7798.0,107,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
89,30.0,44,29,1,0,8.75,4,2,18760.0,55,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
29,77.0,1,32,3,3,10.0,5,4,3261.0,14,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
29,82.0,83,81,1,1,15.0,3,1,14013.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
101,0.0,83,20,1,0,28.0,6,3,16470.0,76,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
137,72.0,83,60,1,2,10.36,5,13,12992.0,96,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
41,43.0,76,64,2,2,38.75,6,3,9994.0,21,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
113,66.0,70,33,1,3,10.69,5,7,9292.0,81,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
17,49.0,0,77,1,0,20.0,4,0,12959.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
137,65.0,64,29,1,2,9.68,5,12,7825.0,99,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
17,71.0,65,38,1,1,15.0,3,1,15199.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
41,0.0,30,12,4,1,9.86,2,3,12562.0,30,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
17,41.0,87,45,3,2,8.33,5,2,11449.0,6,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
17,47.0,64,16,1,1,15.0,4,1,16922.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
77,0.0,93,12,1,1,7.4,4,4,14554.0,58,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
113,79.0,84,59,2,3,5.25,6,7,17643.0,93,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
89,0.0,70,47,4,8,3.02,5,23,15126.0,73,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
